Gene Symbol,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 1(s.e.m),Layer 2(s.e.m),Layer 3(s.e.m),Layer 4(s.e.m),Layer 5(s.e.m),Layer 6(s.e.m),Layer 7(s.e.m),Layer 8(s.e.m),Layer 9(s.e.m),p-values,q-values
Atpase6,0.000330915,0.000568641,0.000463729,0.000325442,0.000283662,0.000377608,0.000308696,0.000252704,0.000310261,6.76981E-05,0.00020494,0.000135834,4.78804E-05,2.06197E-05,4.05786E-05,2.4824E-05,2.17092E-05,3.77788E-05,0.17776673,0.22529036
Atpbd4,7.2393E-06,9.98181E-06,7.57045E-06,6.37507E-06,5.82874E-06,4.89794E-06,5.55018E-06,5.38382E-06,5.50565E-06,4.71216E-06,2.82054E-06,1.1217E-06,1.12013E-06,1.51077E-06,9.63297E-07,1.17764E-06,1.6232E-06,1.52805E-06,0.011469642,0.038113704
Atpif1,3.24322E-05,4.32163E-05,4.43555E-05,3.84428E-05,3.45696E-05,3.58296E-05,3.41986E-05,3.1206E-05,3.01037E-05,6.90942E-06,5.43096E-06,3.78566E-06,3.20004E-06,3.13454E-06,3.6794E-06,3.16509E-06,3.00651E-06,3.6187E-06,0.003819984,0.016538438
Atr;mKIAA4069,1.56251E-06,3.11131E-07,2.98901E-07,2.53249E-07,2.65613E-07,7.29658E-07,7.76528E-07,1.28756E-06,1.05945E-06,1.51495E-06,2.59659E-07,2.16725E-07,1.4491E-07,1.68923E-07,4.71565E-07,6.10059E-07,1.17347E-06,9.40101E-07,0.52906358,0.38552343
Atrip;Trex1;6620401K05Rik,3.37691E-05,2.81044E-05,2.68568E-05,2.46058E-05,2.60425E-05,3.04276E-05,3.18102E-05,2.64021E-05,2.29928E-05,6.94599E-06,3.17799E-06,2.4763E-06,2.11362E-06,2.60837E-06,3.61773E-06,3.60807E-06,3.59851E-06,3.32276E-06,0.10845803,0.17095995
Atrn,6.32741E-05,6.01917E-05,5.83431E-05,5.23217E-05,4.63994E-05,3.93166E-05,3.4329E-05,3.21505E-05,3.09069E-05,1.82082E-05,7.23064E-06,3.87915E-06,3.42676E-06,3.42098E-06,4.7746E-06,3.84127E-06,3.78143E-06,3.29032E-06,9.644E-08,1.35001E-06
Atrnl1,1.00866E-05,9.88282E-06,1.10285E-05,9.57447E-06,8.21867E-06,8.69313E-06,1.20816E-05,1.13105E-05,1.05302E-05,4.09643E-06,1.94621E-06,1.65151E-06,1.37579E-06,1.28404E-06,1.453E-06,2.18076E-06,1.92114E-06,2.05606E-06,0.75072174,0.44788739
Atrx,8.15798E-05,3.30312E-05,3.05857E-05,3.39965E-05,3.48199E-05,3.28804E-05,3.22241E-05,3.05488E-05,2.502E-05,3.51143E-05,4.12035E-06,3.47652E-06,3.39298E-06,3.27564E-06,3.51948E-06,3.3103E-06,3.83892E-06,3.22601E-06,0.51506802,0.38091629
Atxn1,1.05625E-05,5.566E-06,5.49905E-06,5.95224E-06,6.49947E-06,5.41448E-06,5.46002E-06,6.53497E-06,6.13884E-06,5.06278E-06,1.69572E-06,1.37228E-06,1.2226E-06,1.39239E-06,1.34952E-06,1.31072E-06,1.71243E-06,1.63666E-06,0.1184747,0.17626609
Atxn10,1.63056E-05,2.07982E-05,2.34234E-05,3.24014E-05,2.87352E-05,3.50481E-05,3.14415E-05,2.83868E-05,2.76939E-05,5.60287E-06,2.74974E-06,2.84997E-06,6.86827E-06,3.41517E-06,4.55999E-06,3.55503E-06,3.61401E-06,3.71377E-06,0.90535502,0.45381711
Atxn1l,4.83751E-06,7.11582E-06,8.6838E-06,8.67514E-06,7.56256E-06,1.11426E-05,8.99261E-06,6.09369E-06,6.64509E-06,2.43417E-06,1.55878E-06,1.47138E-06,1.15346E-06,1.25111E-06,2.32401E-06,1.75523E-06,1.42476E-06,1.48806E-06,0.0190489,0.054756298
Atxn2,0.000126887,0.000104805,9.76285E-05,9.91388E-05,9.65216E-05,9.17418E-05,9.40518E-05,0.000101022,0.00010332,3.47411E-05,1.04512E-05,5.60955E-06,5.24907E-06,5.38993E-06,6.57509E-06,5.05247E-06,8.08385E-06,9.57755E-06,0.031404845,0.07770869
Atxn2l,3.17416E-05,1.32324E-05,1.46625E-05,1.41227E-05,1.18385E-05,1.33929E-05,1.51699E-05,2.08359E-05,2.23632E-05,1.56851E-05,2.13016E-06,2.57657E-06,2.37738E-06,1.55571E-06,1.97885E-06,2.24031E-06,4.37625E-06,4.4677E-06,0.27597734,0.28585932
Atxn3,4.02733E-05,2.3716E-05,2.26937E-05,2.58927E-05,1.86462E-05,1.62875E-05,1.44143E-05,1.31873E-05,1.24337E-05,1.89671E-05,3.38786E-06,2.46614E-06,4.43827E-06,2.61106E-06,2.93093E-06,2.28913E-06,2.24924E-06,2.39187E-06,0.042043823,0.094273999
Atxn7,1.3677E-05,1.21617E-05,1.34405E-05,1.44036E-05,1.63839E-05,1.99422E-05,2.10967E-05,1.91466E-05,0.000017313,4.28584E-06,2.00438E-06,1.87405E-06,1.78628E-06,1.969E-06,3.47923E-06,3.86552E-06,4.84767E-06,4.86951E-06,0.53347939,0.38646277
Atxn7l1,9.45058E-06,6.60356E-06,7.45716E-06,7.32898E-06,7.36176E-06,7.17342E-06,6.18508E-06,5.02408E-06,4.30339E-06,3.65831E-06,1.89671E-06,1.68559E-06,1.18496E-06,1.18405E-06,2.23154E-06,1.45044E-06,1.2087E-06,1.08385E-06,0.65493327,0.42635608
Atxn7l2,4.8671E-07,1.67521E-06,1.26027E-06,7.15886E-07,8.39791E-07,2.11997E-06,1.58335E-06,1.93577E-06,1.5993E-06,3.25102E-07,8.56002E-07,5.35389E-07,2.71785E-07,4.83771E-07,1.09046E-06,7.62183E-07,1.45747E-06,1.08216E-06,0.80692457,0.44788739
Atxn7l3,9.79137E-06,1.25588E-05,1.28181E-05,1.19123E-05,1.14547E-05,8.70784E-06,0.000008198,7.27436E-06,6.68739E-06,3.87674E-06,2.49948E-06,2.58283E-06,1.82931E-06,1.74426E-06,1.88759E-06,1.65427E-06,1.55811E-06,1.44921E-06,0.18871221,0.23227403
Atxn7l3b,0.00020685,0.000175549,0.000161058,0.000150368,0.000142308,0.000137376,0.000135491,0.000124474,0.000129397,3.25675E-05,1.26428E-05,7.87087E-06,6.53287E-06,6.09717E-06,6.88342E-06,7.00542E-06,8.01029E-06,1.29871E-05,0.037480051,0.087191516
Auh,5.86482E-05,6.23922E-05,6.13451E-05,5.78499E-05,5.27279E-05,5.04921E-05,4.80695E-05,4.49015E-05,4.04186E-05,1.02434E-05,5.58548E-06,4.24678E-06,3.89146E-06,4.21361E-06,4.33858E-06,4.49753E-06,4.48398E-06,4.27969E-06,0.014427725,0.045000557
Aup1,0.000269512,0.00026198,0.000253231,0.000241767,0.000244911,0.000225711,0.000224892,0.000222778,0.000229072,3.46223E-05,1.5773E-05,1.13109E-05,9.09343E-06,1.01211E-05,1.05076E-05,9.85731E-06,1.09287E-05,1.43242E-05,0.29345959,0.29515109
Aurka,3.42782E-09,1.98385E-07,2.96357E-07,2.94558E-07,3.76866E-07,7.67994E-08,8.65275E-08,9.39939E-08,9.73296E-08,3.38409E-09,1.81368E-07,2.26258E-07,1.65369E-07,2.17726E-07,4.7856E-08,8.79012E-08,9.60756E-08,9.91417E-08,0.94494427,0.45700709
Aurkaip1,0.000174278,0.000158456,0.000156422,0.000151515,0.000144633,0.000137845,0.000145346,0.000169326,0.000191765,2.25671E-05,1.01414E-05,8.22343E-06,7.28472E-06,6.43358E-06,6.79413E-06,6.56124E-06,1.48056E-05,2.6883E-05,0.030698707,0.076505246
Aurkb,3.56275E-06,1.0626E-06,9.28466E-07,7.52831E-07,9.44973E-07,1.99304E-06,2.81137E-07,3.94727E-07,2.43158E-07,3.54313E-06,8.12829E-07,6.59152E-07,5.21874E-07,6.9287E-07,1.9685E-06,2.08065E-07,4.09585E-07,2.47997E-07,0.39333173,0.34208623
Aurkc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Auts2,2.9035E-09,1.13237E-07,2.58208E-07,7.99968E-08,7.98421E-08,3.18341E-07,1.99988E-07,4.26129E-08,2.84361E-08,3.04457E-09,1.14888E-07,2.60555E-07,6.52556E-08,6.97112E-08,3.00274E-07,1.89327E-07,4.05624E-08,2.70271E-08,0.73432371,0.4443065
Aven,9.94475E-06,2.18539E-05,2.39738E-05,2.28278E-05,2.4152E-05,2.49117E-05,2.39989E-05,2.18907E-05,2.25381E-05,3.46751E-06,3.3685E-06,3.91537E-06,2.87229E-06,2.58287E-06,3.2031E-06,2.92595E-06,2.89457E-06,3.55418E-06,0.27716644,0.2863645
Avil,1.64234E-10,1.52232E-08,1.10198E-07,1.88196E-07,1.58815E-07,5.32231E-08,4.82366E-10,0,0,1.71496E-10,1.56613E-08,1.12594E-07,1.91991E-07,1.62498E-07,5.46174E-08,4.95037E-10,0,0,0.51742868,0.38091629
Avl9;mKIAA0241,8.96468E-06,8.90127E-06,6.84149E-06,7.1734E-06,7.74899E-06,6.11996E-06,7.28757E-06,8.11416E-06,9.57737E-06,4.16889E-06,2.40873E-06,1.22397E-06,1.20948E-06,1.45226E-06,1.56624E-06,2.41803E-06,2.74391E-06,3.43961E-06,0.11880533,0.17661462
Avp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Avpi1,5.58935E-05,5.26882E-05,5.48271E-05,4.89958E-05,4.80783E-05,5.50618E-05,5.22778E-05,4.70084E-05,4.64502E-05,1.14094E-05,5.27365E-06,4.24162E-06,3.52198E-06,3.7253E-06,5.52331E-06,3.82927E-06,3.83468E-06,4.04631E-06,0.6986055,0.43710461
Avpr1a,0.000121441,6.68987E-05,5.84436E-05,3.44396E-05,2.03023E-05,1.29926E-05,5.21811E-06,2.35235E-06,2.33912E-06,1.71694E-05,5.59562E-06,4.63022E-06,2.92843E-06,2.46384E-06,2.24275E-06,1.14652E-06,5.7607E-07,8.61528E-07,2.0953E-66,3.55831E-64
Avpr1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Avpr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Awat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Awat2,3.08748E-06,1.17324E-06,7.43802E-07,7.75259E-07,1.08492E-06,3.61675E-07,4.76236E-07,4.97528E-07,2.47462E-07,1.77875E-06,5.57136E-07,3.3345E-07,2.93666E-07,5.48082E-07,2.08602E-07,3.32472E-07,4.22884E-07,2.52954E-07,0.29470603,0.29568106
Axin1,1.74827E-05,2.36257E-05,2.35485E-05,2.93267E-05,2.9453E-05,2.97389E-05,2.26568E-05,1.97322E-05,1.7477E-05,4.68098E-06,2.94626E-06,2.29807E-06,3.74713E-06,3.77388E-06,5.00606E-06,2.52327E-06,2.23807E-06,2.35458E-06,0.36693805,0.33262545
Axin2,3.26151E-05,1.64117E-05,1.19775E-05,6.33E-06,3.06815E-06,1.36698E-06,6.59715E-07,4.38006E-07,4.51842E-07,7.53569E-06,2.5079E-06,1.78327E-06,1.16571E-06,7.83578E-07,5.47912E-07,3.07433E-07,2.20263E-07,2.2737E-07,1.39926E-27,7.11009E-26
Axl,1.00639E-05,4.47824E-06,1.78894E-06,2.19204E-06,2.67643E-06,6.78275E-06,2.04077E-06,6.87623E-07,2.90656E-06,7.43385E-06,3.56075E-06,8.75248E-07,1.08315E-06,1.31746E-06,4.20436E-06,1.38441E-06,4.22045E-07,1.98826E-06,0.005858405,0.022898807
Aym1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Azgp1,0.000866972,0.000914681,0.000930826,0.001001425,0.001038452,0.001093734,0.001115914,0.001105544,0.001126196,4.5344E-05,2.94842E-05,2.12634E-05,2.20683E-05,2.35566E-05,2.57647E-05,2.51236E-05,2.88929E-05,3.56851E-05,1.19395E-06,1.43214E-05
Azi1,3.77526E-06,4.37772E-06,4.48399E-06,4.62758E-06,4.53906E-06,4.27877E-06,4.65961E-06,7.67475E-06,1.10213E-05,2.16721E-06,1.45707E-06,1.62454E-06,1.36212E-06,1.30209E-06,1.29986E-06,1.34144E-06,3.67477E-06,6.91392E-06,0.85339255,0.44930906
Azin1,1.63803E-06,9.10973E-06,1.05971E-05,1.12783E-05,1.31773E-05,1.0366E-05,7.46647E-06,7.33146E-06,5.62501E-06,5.11494E-07,1.53606E-06,1.55198E-06,1.57919E-06,2.04636E-06,2.063E-06,1.24775E-06,1.62139E-06,1.36803E-06,0.30150093,0.29993371
B020004J07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B020018G12Rik,6.87858E-06,2.63287E-06,2.5321E-06,5.01516E-06,2.82624E-06,2.00855E-06,1.45877E-06,1.51656E-06,2.03382E-06,4.13622E-06,6.80387E-07,6.05424E-07,2.70839E-06,8.51451E-07,6.07038E-07,4.76211E-07,6.16224E-07,7.91914E-07,0.052766176,0.11023468
B130006D01Rik,3.92076E-21,2.42534E-16,1.6096E-13,1.00006E-10,1.50697E-09,2.45718E-08,1.02116E-07,1.94637E-07,2.21084E-07,4.16631E-21,2.48007E-16,1.64815E-13,1.02332E-10,1.54181E-09,2.51166E-08,1.04078E-07,1.97014E-07,2.23969E-07,0.1115094,0.17111327
B144;Lst1,1.90384E-07,6.20597E-07,1.17019E-06,1.83344E-06,1.76389E-06,2.45558E-06,7.5597E-07,3.54755E-07,4.43192E-07,1.83532E-07,3.17977E-07,6.54303E-07,1.19134E-06,1.11E-06,1.6607E-06,4.90644E-07,3.08819E-07,3.64634E-07,0.50681439,0.38091629
B230120H23Rik,3.98107E-06,7.35854E-06,6.63377E-06,4.92656E-06,5.35563E-06,6.62117E-06,9.94363E-06,1.40711E-05,1.71176E-05,1.98736E-06,1.92263E-06,1.93666E-06,1.0044E-06,1.03205E-06,1.54471E-06,1.91386E-06,3.73143E-06,6.91235E-06,0.13771467,0.19366123
B230206F22Rik,4.02777E-10,8.41962E-08,1.61779E-07,1.03082E-07,1.21044E-07,3.05525E-07,4.67281E-07,5.49063E-07,4.89209E-07,3.93395E-10,7.91439E-08,1.48938E-07,6.83964E-08,8.5991E-08,1.62248E-07,2.11281E-07,3.18558E-07,2.93686E-07,0.70189003,0.43822808
B230206H07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B230208H17Rik;Parf,2.56579E-05,2.13315E-05,2.0558E-05,2.38676E-05,1.98074E-05,1.80926E-05,1.97684E-05,1.80562E-05,1.72167E-05,7.41233E-06,3.19879E-06,2.61903E-06,3.75487E-06,1.96948E-06,2.08492E-06,2.34739E-06,3.74937E-06,3.55574E-06,0.025119825,0.066300724
B230217C12Rik,4.7634E-20,3.01833E-17,2.57054E-14,1.61219E-11,2.19541E-10,9.43127E-09,8.08358E-08,1.7281E-07,1.07368E-07,4.76087E-20,2.93571E-17,2.49597E-14,1.56496E-11,2.1283E-10,9.12845E-09,7.75565E-08,1.65695E-07,1.0354E-07,0.1115094,0.17111327
B230219D22Rik,3.93883E-05,4.57972E-05,4.88947E-05,4.95051E-05,4.5098E-05,4.46543E-05,4.46409E-05,3.74458E-05,3.41108E-05,7.91454E-06,4.42837E-06,4.06707E-06,4.23099E-06,3.85369E-06,5.13686E-06,4.63192E-06,4.36578E-06,4.0895E-06,0.07560288,0.13743283
B230312A22Rik;mKIAA1539,1.46372E-05,2.65786E-05,2.53961E-05,1.89839E-05,1.85803E-05,1.18804E-05,1.06142E-05,1.42727E-05,1.31251E-05,3.65478E-06,3.19713E-06,2.70159E-06,1.91744E-06,2.38517E-06,2.0017E-06,1.99273E-06,4.26513E-06,4.305E-06,2.78037E-07,3.65428E-06
B230315N10Rik;Zfp938,2.95802E-06,3.14924E-06,2.23022E-06,1.52281E-06,1.10685E-06,9.55815E-07,7.1881E-07,6.02381E-07,5.51302E-07,1.81179E-06,8.2885E-07,5.36862E-07,3.6642E-07,4.07615E-07,4.15853E-07,3.37633E-07,3.18792E-07,3.40168E-07,0.054501731,0.11269303
B230319C09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B230339M05Rik;Ralgapb,1.46549E-05,4.94949E-06,5.97582E-06,6.29906E-06,6.0744E-06,6.08734E-06,8.76183E-06,6.5082E-06,7.36434E-06,5.18098E-06,1.07185E-06,1.08075E-06,1.06977E-06,1.05406E-06,1.99521E-06,4.49004E-06,3.88877E-06,4.68044E-06,0.002343314,0.0113652
B2m;BC002288,0.000888878,0.000877978,0.000898457,0.000937305,0.000920852,0.001158863,0.001148727,0.001003336,0.000956234,0.000101453,5.91551E-05,4.86655E-05,4.47109E-05,4.81913E-05,5.43052E-05,6.06621E-05,6.90118E-05,7.92895E-05,0.00382794,0.016545727
B330016D10Rik,2.31804E-06,3.67521E-06,3.76709E-06,2.19603E-06,1.93344E-06,1.28857E-06,1.59242E-06,1.78173E-06,1.07222E-06,1.59364E-06,1.34975E-06,1.20196E-06,4.74557E-07,5.39649E-07,4.43998E-07,5.5885E-07,7.21905E-07,4.97294E-07,0.46266469,0.36742614
B3galnt1,2.29463E-07,1.63579E-07,1.76139E-08,8.28741E-11,1.35102E-12,5.37764E-13,1.70678E-29,0,0,2.27717E-07,1.60061E-07,1.73971E-08,8.19561E-11,1.34078E-12,5.35655E-13,1.70546E-29,0,0,0.061141828,0.11945697
B3galnt2;beta3GalNAcT2,1.35702E-07,7.31279E-07,6.5514E-07,5.47873E-07,5.00708E-07,3.89741E-07,4.12486E-07,4.42201E-07,4.11729E-07,1.2331E-07,4.55583E-07,3.64847E-07,2.53278E-07,2.38853E-07,2.27532E-07,2.44237E-07,3.05224E-07,3.42279E-07,0.96840192,0.46262273
B3galt1,7.69326E-06,5.32651E-06,6.62234E-06,7.00091E-06,6.07904E-06,5.40178E-06,5.56286E-06,6.30413E-06,6.07994E-06,5.78505E-06,1.33518E-06,1.29152E-06,1.4045E-06,1.26833E-06,1.25199E-06,1.18533E-06,1.63935E-06,1.52366E-06,0.33312475,0.31590703
B3galt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3galt4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3galt5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3galt6,2.97264E-07,2.43744E-06,2.95139E-06,2.28081E-06,2.07323E-06,2.9406E-06,3.77566E-06,3.35585E-06,2.66368E-06,1.4496E-07,7.25209E-07,7.04624E-07,5.31561E-07,5.92012E-07,8.95507E-07,1.35454E-06,1.24483E-06,1.09505E-06,0.3723221,0.33397641
B3galtl,1.10101E-06,2.43373E-06,1.6821E-06,1.23782E-06,1.60569E-06,1.73969E-06,1.97691E-06,2.0383E-06,2.05309E-06,5.99504E-07,9.10343E-07,5.12008E-07,4.56905E-07,5.73097E-07,5.46197E-07,6.76137E-07,6.91448E-07,7.50143E-07,0.094713454,0.15818127
B3gat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3gat2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3gat3,7.00538E-05,6.53746E-05,7.00284E-05,7.20952E-05,7.33613E-05,7.64331E-05,6.8718E-05,6.46594E-05,6.21649E-05,1.30108E-05,4.9441E-06,4.38454E-06,4.73587E-06,4.25298E-06,5.93874E-06,4.55577E-06,5.75476E-06,5.71019E-06,0.66737124,0.42989954
B3gnt1;Brms1,2.56114E-05,3.15984E-05,2.13165E-05,2.32298E-05,2.12623E-05,2.31037E-05,2.1101E-05,1.91318E-05,1.76515E-05,6.65558E-06,7.37763E-06,2.2366E-06,2.7424E-06,1.95083E-06,3.15077E-06,2.55139E-06,2.72909E-06,2.49372E-06,0.84941944,0.44838786
B3gnt3,9.5268E-20,6.03666E-17,5.14109E-14,3.22439E-11,4.39083E-10,1.88625E-08,1.61672E-07,3.4562E-07,2.14736E-07,9.52174E-20,5.87142E-17,4.99194E-14,3.12991E-11,4.2566E-10,1.82569E-08,1.55113E-07,3.31389E-07,2.07079E-07,0.1115094,0.17111327
B3gnt4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3gnt5,0,6.19794E-15,2.39009E-12,5.10854E-10,4.11465E-09,1.00611E-07,8.24663E-08,1.91774E-08,4.92342E-08,0,6.34869E-15,2.45159E-12,5.21888E-10,4.19809E-09,1.02072E-07,8.36995E-08,1.95655E-08,5.03715E-08,0.89869476,0.45191541
B3gnt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3gnt7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3gnt8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B3gnt9-ps,1.72653E-10,2.40321E-08,1.87717E-07,1.74015E-07,5.96028E-08,1.51227E-22,6.84568E-24,3.59866E-26,2.32484E-28,1.72045E-10,2.34776E-08,1.83586E-07,1.70353E-07,5.83336E-08,1.48107E-22,6.7222E-24,3.53062E-26,2.2811E-28,0.51742868,0.38091629
B3gntl1,1.58966E-08,2.96842E-07,5.15467E-07,3.77889E-07,4.58264E-07,4.58182E-07,6.18366E-07,4.85152E-07,5.74238E-07,1.10093E-08,2.03159E-07,3.04297E-07,2.41726E-07,2.40399E-07,2.01155E-07,3.33537E-07,2.75405E-07,3.60499E-07,0.80066312,0.44788739
B430010I23Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B430203M17Rik,1.38732E-08,1.38391E-07,1.76113E-07,8.93357E-08,6.81771E-08,1.6476E-07,8.13687E-08,1.25148E-08,6.93709E-11,1.40727E-08,1.3707E-07,1.72895E-07,6.88557E-08,6.39965E-08,1.66528E-07,8.21942E-08,1.26856E-08,7.03379E-11,0.73432371,0.4443065
B430212C06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B430306N03Rik;Crkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B430319G15Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B4galnt1,7.35809E-05,9.78642E-05,8.82061E-05,7.62364E-05,8.2977E-05,8.60332E-05,8.6783E-05,8.80062E-05,8.34778E-05,1.22795E-05,7.72983E-06,5.11534E-06,3.89576E-06,4.60529E-06,6.56208E-06,5.69516E-06,6.93416E-06,7.29173E-06,0.11254988,0.1715857
B4galnt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B4galnt3,3.77408E-12,2.95187E-09,5.87309E-08,3.49025E-07,7.29865E-07,1.0307E-06,3.44463E-07,2.47755E-07,2.59876E-07,3.91831E-12,3.038E-09,6.03049E-08,3.57015E-07,7.39993E-07,1.00382E-06,2.72929E-07,2.29092E-07,2.55941E-07,0.28947473,0.29293736
B4galnt4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B4galt1,2.9468E-05,3.78292E-05,3.57976E-05,3.67463E-05,3.27034E-05,3.24867E-05,3.76218E-05,4.20177E-05,4.15078E-05,6.00683E-06,4.20922E-06,2.79672E-06,3.37553E-06,2.7561E-06,2.95059E-06,4.0118E-06,5.1281E-06,5.02938E-06,0.26682169,0.28008729
B4galt3,9.1431E-06,1.44377E-05,1.44435E-05,1.21586E-05,1.01627E-05,9.83856E-06,9.42212E-06,9.92473E-06,1.05897E-05,3.10505E-06,2.37934E-06,1.97595E-06,1.77498E-06,1.76346E-06,1.65934E-06,1.66355E-06,2.2505E-06,2.52391E-06,0.077922013,0.1400182
B4galt4,1.30142E-07,6.60166E-07,2.64351E-07,1.19087E-07,1.182E-07,4.96116E-08,7.8234E-09,2.41036E-10,2.1748E-12,1.33542E-07,6.00665E-07,1.79606E-07,8.53769E-08,1.14207E-07,4.9413E-08,7.77414E-09,2.38843E-10,2.15224E-12,0.67030047,0.43058582
B4galt5,1.05271E-05,2.63782E-05,2.772E-05,3.14804E-05,3.34759E-05,4.09955E-05,3.6792E-05,4.41141E-05,5.3446E-05,3.5912E-06,3.79038E-06,3.28741E-06,3.63527E-06,3.14198E-06,5.41892E-06,3.39359E-06,5.08597E-06,1.2812E-05,0.004619622,0.018976264
B4galt6,6.78015E-10,1.09236E-07,3.62012E-07,4.75985E-07,3.49676E-07,7.97952E-07,1.04892E-06,8.94168E-07,9.89968E-07,6.87731E-10,1.08673E-07,3.57879E-07,3.79485E-07,1.89812E-07,4.62174E-07,5.83154E-07,5.0519E-07,5.57238E-07,4.01883E-08,6.00339E-07
B4galt7,1.0883E-07,8.37594E-07,9.48014E-07,3.35275E-07,1.43954E-07,3.62341E-07,4.64635E-07,2.29826E-07,2.41534E-07,6.71964E-08,4.65372E-07,3.99E-07,1.60848E-07,6.95121E-08,2.23716E-07,3.02029E-07,1.7049E-07,1.76449E-07,0.43825069,0.35631896
B630005N14Rik,3.70819E-05,1.21937E-05,1.39076E-05,1.39884E-05,1.42781E-05,1.4555E-05,1.43508E-05,1.18936E-05,1.0405E-05,1.7609E-05,1.99425E-06,2.26759E-06,2.15784E-06,2.20862E-06,2.18091E-06,2.3184E-06,2.08057E-06,1.93757E-06,0.71567234,0.44217134
B630019K06Rik,2.54489E-20,1.03693E-15,6.54614E-13,2.39456E-10,3.08693E-09,3.93827E-08,1.51869E-07,4.72514E-07,6.34598E-07,2.50727E-20,9.93113E-16,6.24271E-13,2.28713E-10,2.94897E-09,3.77042E-08,1.45368E-07,4.48817E-07,6.04072E-07,0.1115094,0.17111327
B830017H08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B830028B13Rik;Fam196a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B930003M22Rik,1.26294E-08,6.12471E-07,7.75631E-07,1.83269E-07,5.31238E-08,2.22221E-07,2.38025E-07,2.41643E-07,3.89749E-07,1.06686E-08,5.10609E-07,6.0432E-07,1.4517E-07,3.97285E-08,1.60811E-07,1.38725E-07,1.85841E-07,2.83989E-07,0.7922688,0.44788739
B930007M17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
B930041F14Rik,4.52894E-09,2.43825E-07,7.1711E-07,4.13093E-07,1.50737E-07,7.65961E-08,2.07654E-07,5.2749E-08,3.82405E-08,3.93166E-09,2.0175E-07,6.05715E-07,3.7618E-07,1.47973E-07,7.16741E-08,2.09181E-07,5.3531E-08,3.88475E-08,0.72281214,0.44236417
B930059L03Rik,5.9456E-07,1.03092E-07,1.68689E-08,8.22883E-08,1.58027E-07,3.5739E-07,1.94544E-07,3.55361E-08,4.95567E-08,5.9134E-07,1.0117E-07,1.47642E-08,7.89781E-08,1.3471E-07,2.5E-07,1.69516E-07,3.47449E-08,4.94438E-08,0.12354373,0.1806622
B9d1,6.87571E-14,2.37613E-11,2.85118E-09,7.77532E-08,1.16566E-07,2.84169E-08,3.60202E-20,1.89581E-20,3.46319E-20,7.31127E-14,2.46472E-11,2.95633E-09,7.98288E-08,1.19703E-07,2.96033E-08,3.77924E-20,1.98879E-20,3.63325E-20,0.82720343,0.44788739
B9d2,2.33628E-05,1.53836E-05,1.41828E-05,1.19488E-05,1.26369E-05,1.23684E-05,1.16805E-05,1.02149E-05,8.74024E-06,6.80339E-06,2.93969E-06,2.00187E-06,1.60973E-06,1.82654E-06,1.67283E-06,1.75913E-06,1.89114E-06,1.55872E-06,0.28085091,0.2881044
